Agenda Zwei Null Eins Null,Django Asul,365.73995,Hardliner,365.74,87.279,german,2004
Ethiopian Anthem,Ras Michael and the Sons of Negus,243.98322,Lion Country,237,162.618,roots reggae,1978
Evil Hearted Ada,Flamin' Groovies,199.96689,Teenage Head,195.274,235.405,power pop,1971
The Distance,Bon Jovi,345.96526,Bounce - Special Edition,337.102,89.008,rock,2002
Come To Find Out,John Hammond,247.32689,In Your Arms Again,237.261,90.666,blues,2005
Vem Pr'a Roda,Tania Maria,267.67628,Viva Brazil,260.946,176.349,latin jazz,2000
Fix The Cracks,Humanzi,274.99057,Fix The Cracks,262.565,158.972,dance-punk,2006
Bad People,Casiotone For The Painfully Alone,26.80118,Town Topic EP,26.801,100.919,trip hop,2008
You Can Do Better Than Me (Album Version),Death Cab for Cutie,119.40526,Narrow Stairs,110.196,101.306,dream pop,2008
Immortal_ Invisible,Glad,174.52363,Acapella Hymns,171.433,68.826,ccm,1993
I Don't Want To Let You Go,Weezer,228.44036,Raditude,218.674,122.852,pop rock,2009
Miesten tahden,Rauni Pekkala,162.14159,20 suosikkia / Toiveiskelmia 3 / Virran viemaa,159.161,93.657,finish,1994
Kopla ja kummiseta,Irwin Goodman,184.5024,Keisari Irwin,174.939,184.154,german pop,1979
Les Amours de Nathalie,Les Malpolis,246.69995,Piedenes,240.878,172.061,chanson,1998
Pick Me Up On Your Way Down,Martina McBride,160.62649,Timeless,152.143,131.074,country,2005
Cry Yourself To Sleep,War Babies,285.83138,War Babies,269.172,165.965,glam metal,1991
Sk8 Tough,UK Subs,136.77669,Huntington Beach,132.725,137.277,oi,1986
Two Track Dub (Dub / Instrumental Reggae Music),Mikey Dread,373.26322,Dub Catalogue,364.008,145.055,roots reggae,1982
Bee Sting Stings,Tullycraft,201.24689,Darla 100,187.501,137.54,twee pop,1999
That's What You Said  (LP Version),Phil Collins,260.96281,Dance Into The Light,246.544,129.729,soft rock,1996
The One Piece Puzzle,SKYCLAD,361.24689,Another Fine Mess,361.247,167.504,folk rock,1994
Hex Breaker,Taint,281.46893,Secrets & Lies,275.725,92.044,power electronics,2009
'Ti Monde (LP Version),BeauSoleil,268.30322,Cajun Conja,264.226,119.663,zydeco,1991
I'm Mad,EPMD,222.14485,Business As Usual,219.045,109.062,hip hop,1990
Boys,Britney Spears feat. Pharrell Williams,225.48853,Touch My Soul_ Vol. 23,221.931,106.919,dance pop,2001
Don't Upset The Rhythm (Go Baby Go),Noisettes,218.46159,Clubland 15,214.639,145.1,soundtrack,2009
Pathfinders,Elvenking,322.55955,Wyrd,317.748,150.05,folk metal,2004
Tomorrows Girls (Live),UK Subs,122.40934,Countdown,122.409,199.379,oi,1999
The Book of Disquiet,Hey Colossus,420.07465,Project: Death,401.415,84.518,stoner metal,2007
Twilight,Vangelis,297.66485,The City,264.661,163.789,progressive rock,1990
Small Axe,Bob Marley,224.96608,Lively Up Yourself,215.284,101.121,reggae,1999
Juneau [Live],Funeral For A Friend,251.21914,The Great Wide Open,248.674,102.889,post-hardcore,2007
Hotta,T.O.K.,190.71955,Reggae Gold 2006,187.431,126.682,dancehall,2006
Theme III,Silent Stream Of Godless Elegy,50.1024,Themes,50.102,162.676,doom metal,2000
Autobahn (Live),Kraftwerk,531.61751,Minimum - Maximum,531.617,166.015,electronic,2008
Porn,Whitney Cummings,78.91546,Emotional Ninja,78.915,145.562,stand-up comedy,2009
My Last Date (With You),Skeeter Davis,153.49506,The Essential Skeeter Davis,148.236,98.663,country rock,1988
Little Girl (LP Version),Donny Hathaway,283.21914,Donny Hathaway,277.467,111.191,jazz funk,1971
Sounds So Good,Ashton Shepherd,207.09832,Sounds So Good,191.652,154.354,country rock,2008
Ask The Angels,The Distillers,190.95465,The Distillers,179.659,140.823,grunge,2000
Hide Away,Freddie King,286.82404,King Of The Blues,283.074,134.741,texas blues,1960
"Beauty Queen (12"" Spoon Club Mix)",SNoe!,404.37506,Beauty Queen,399.575,130.286,pop rap,2005
Circle Round The Moon,Charley Patton,154.87955,Complete Recordings_ CD C,147.499,130.975,delta blues,1990
Early In The Morning,B.B. King,237.66159,Hurricane Relief: Come Together Now,235.096,151.284,blues-rock,2002
Succotash,Claw Hammer,291.7873,Ramwhale,288.078,149.167,alternative rock,1998
The Beat Of My Heart,Eliane Elias,138.39628,Everything I Love,132.667,83.219,brazilian jazz,2000
Hurry Up And Come,Cocoa Tea,225.54077,Israel's King,218.622,160.022,dancehall,2008
Termites in the Bathtub,Dntel,264.77669,Early Works for Me If It Works for You II,241.36,120.162,glitch,1998
Aziatic (Outro),AZ,60.21179,Aziatic,60.212,87.599,gangster rap,2002
Number Nine (LP Version),Richard Lloyd,172.77342,Alchemy,165.994,159.081,garage rock,1979
Devon,Gabriel Yared,229.98159,Sylvia,216.805,111.577,latin jazz,2003
Willow Weep For Me (With Willie Nelson),Tin Hat Trio,276.58404,The Rodeo Eroded,266.635,91.681,chamber jazz,2002
Easy Life (Live),Cockney Rejects,176.01261,Live And Loud,172.339,138.836,oi,1997
In My Arms,Snow Patrol,276.68853,Eyes Open,266.739,84.595,indie rock,2006
Ain't Got Nothin' But The Blues (Album Version),Robben Ford,278.96118,Talk To Your Daughter,265.381,91.247,blues-rock,1988
To Your Arms of Love,Jah Cure,210.85995,The Ultimate Reggae Dancehall X-Perience 2008,204.841,168.979,roots reggae,2007
Outro,Rakim,79.93424,The 18th Letter,76.788,50.059,hip hop,1997
Lil' Boy Fresh,Juelz Santana,233.92608,What The Game's Been Missing!,224.438,99.742,rap,2005
Dancing With Tears In My Eyes 2004 (Nova Mix (Club Version)),Novaspace,389.61587,Dancing With Tears In My Eyes 2004,383.158,139.991,trance,2004
Green Mind,Dinosaur Jr,298.57914,Green Mind [Digital Version] [with Bonus Tracks],287.126,135.314,indie rock,1991
Carita De Rosa,Gertrudis,233.27302,Teta,229.75,208.002,big beat,2003
Shake,Cam'Ron / JR Writer,208.92689,Purple Haze,203.697,115.139,hip hop,2004
Is It Love,Gang Of Four,273.99791,A Brief History Of The 20th Century,260.383,117,dance-punk,1983
Looking For A Kiss,Sex Pistols,190.74567,Spunk,179.74,133.6,punk,1977
Don't Let Go,Weezer,180.97587,The Green Album,172.054,142.68,pop rock,2001
This Is My Life,Phil Vassar,217.28608,Prayer Of A Common Man,203.976,94.007,country rock,2008
Honey Fingers,Richard Galliano,196.25751,Spleen,193.469,106.153,tango,1992
Got It Twisted,Mobb Deep,224.62649,Amerikaz Nightmare,207.128,103.433,gangster rap,2004
Preliminaires_ par Philippe Pages (feat. Philippe Pages),Nicolas Bacchus,65.61914,Balades pour enfants louches,65.619,83.574,chanson francaise,2002
Caroline (LP Version),Billy Pilgrim,220.26404,Bloom,211.006,137.296,folk-pop,1995
Guayabera,Johannes Linstead,294.66077,Zabuca,288.938,115.049,meditation,2003
Part 1 (19 Flowerpots_ 2 Hammered Dulcimers_ Bavarian Zither_ Shakuhachi),Stephan Micus,519.8624,Twilight Fields,498.19,142.158,free improvisation,1988
Maria De Santiago,Jeremy Spencer,235.04934,Precious Little,222.023,126.191,blues-rock,2006
Estimate,Slum Village,84.47955,Fan-Tas-Tic Vol. 1,79.47,93.352,hip hop,1997
Get It Together,Beastie Boys,245.7073,Ill Communication,236.298,101.044,hip hop,1994
Junko partner,Mike Bloomfield,284.1073,Diamond Master Series - Mike Bloomfield,274.582,167.553,blues-rock,1996
Never Look Back,Blue Rodeo,199.05261,The Things We Left Behind,192.673,148.601,country rock,2009
La Medalla,Los Chunguitos,215.32689,La Medalla,199.303,103.886,flamenco,2001
And The Beat Goes Om,Slackbaba,488.25424,And The Beat Goes Om,456.644,68,chill-out,2006
Let Him Fly,Patty Griffin,191.39873,Living With Ghosts,180.703,111.829,folk-pop,1996
Shame,Anna Abreu,205.45261,Anna Abreu,193.44,143.864,shock rock,2007
Sugar Bush,Bert Kaempfert,201.42975,Two In One - A Singin' Safari/Safari Swings Again,196.69,161.804,easy listening,1997
Rompan Todo,2 Minutos,88.58077,Un Mundo De Sensaciones,84.184,203.994,skate punk,2006
Minha Namorada,VinAcius de Moraes,243.53914,20 Grandes Sucessos De Vinicius De Moreas,239.549,62.776,brazilian pop music,1965
Terapia De Amor Intensiva,Soda Stereo,340.29669,De Musica Ligera,327.396,91.328,rock,1988
Excuse me,Papa Wemba,168.6722,New morning,164.2,83.529,soukous,1998
When It Stings,Pictures of Then,182.83057,And The Wicked Sea,176.286,163.959,experimental rock,2009
Verde Bosque,Luis Alberto Spinetta,355.29098,Fuego Gris,346.993,105.025,rock 'n roll,1994
The Traffic Jam,Stephen Marley / Damian Marley,247.17016,Mind Control,235.253,165.886,roots reggae,2006
The Way Love Is,Captain Hollywood Project,338.36363,Animals or Human,333.142,150.014,dance pop,1995
Me Recuso,Gal Costa,252.02893,Caras E Bocas,237.215,149.039,brazilian pop music,1977
Who Are You,3 Doors Down,188.65587,3 Doors Down,185.469,150.077,post-grunge,2008
Infantil (Dedicated to John McLaughlin),Gonzalo Rubalcaba,424.51546,Avatar,410.633,187.406,latin jazz,2008
I'mma Break It Down,Eazy-E,208.32608,Eazy Duz It,198.978,115.692,gangster rap,1988
Smoke! Smoke! Smoke! (That Cigarette),Tex Williams,174.73261,Vintage Collections,171.276,84.851,western swing,1947
Riot In Cell Block #9,Commander Cody And His Lost Planet Airmen,195.65669,Live From Deep In The Heart Of Texas,187.344,170.916,country rock,1974
The End Is Near (LP Version),Leaders Of The New School,263.88853,T.I.M.E.,263.889,97.292,hip hop,1993
Introduction (Album Version),Fort Minor,43.38893,The Rising Tied,43.389,122.843,rap metal,2005
Love Me,Jars Of Clay,191.81669,Mini Monsters EP,179.821,128.018,ccm,2006
Your Prophetic Throne Of Ivory,Disembowelment,460.56444,Transcendence into the peripheral,449.591,79.952,doom metal,1993
White Feather,Wolfmother,212.37506,White Feather,209.438,110.745,stoner metal,2009
Greatest X,Janet Jackson,263.02649,Discipline,251.31,114.024,dance pop,2008
Paradise,Sade,271.98649,Lovers Live,271.986,80.292,quiet storm,1988
Bishop Hopping,Phantomsmasher,382.14485,Phantomsmasher,350.122,88.05,post rock,2002
Flat Earth Society (Album Version),Bad Religion,141.19138,All Ages,141.191,161.071,hardcore punk,1995
Around And Around,The Rolling Stones,183.17016,12 x 5,174.266,185.333,blues,1964
Outside,Mariah Carey,286.30159,BUTTERFLY,276.683,109.253,dance pop,1997
Speak Low,Charlie Byrd,348.21179,Byrd & Brazil,341.06,94.223,bossa nova,1997
Contagious,Y&T,201.74322,Contagious,197.004,123.788,heavy metal,1987
Far Beyond The Endless,Moist,360.98567,Far Beyond The Endless,360.986,131.98,post-grunge,2010
Creation,The James Taylor Quartet,315.14077,Whole Lotta Live 1998,305.993,106.552,jazz funk,1996
Shake It Up (Album Version),Boney James And Rick Braun,243.48689,Shake It Up,238.068,96.136,dubstep,2000
Certain Things We Do,Lost Boyz,269.7922,Love_ Peace & Nappiness,257.416,90.218,gangster rap,1997
Harlem Nocturne,Les Brown,172.87791,Live 12 May 1957,165.094,86.441,blues-rock,2007
I Can't Rest,Fontella Bass,175.38567,Rescued : The Best Of Fontella Bass,160.723,124.826,northern soul,2006
La Pretention De Rien,Pascal Obispo,237.63546,Fan,232.269,130.026,europop,2004
The Hood Comes First (LP Version),Naughty By Nature,216.60689,19 Naughty III,195.704,199.652,gangster rap,1993
Open Arms,Gary Go,217.86077,Pacha Ibiza,214.721,159.164,british pop,2009
Una na na,OV7,239.67302,7 Latidos,233.146,99.995,ballad,2001
Samba De Duas Notas,Luiz Bonfa,192.78322,Le Roi de la Bossa Nova,189.486,124.842,samba,2005
How Can I,Jah Cure,240.48281,Ghetto Life,235.712,160.655,roots reggae,2003
Busted,Natalie Cole,236.19873,Still Unforgettable,227.294,167.697,vocal jazz,2008
Deep Sea Creature,Mastodon,280.21506,Call of the Mastodon,275.528,173.205,alternative metal,2001
Loving You Too Long,Billy Bragg,173.50485,Billy Bragg Vol.1,165.901,83.481,urban folk,2006
Guided By History,Mithotyn,391.02649,Gathered Around The Oaken Table,386.984,110.897,viking metal,1999
Duck And Run,3 Doors Down,278.90893,Another 700 Miles,276.172,85.787,post-grunge,1999
Dolorosa (Live),Cali,339.80036,Le Bordel Magnifique,336.184,160.126,dance pop,2006
Perkiomen,Hall & Oates,158.40608,Angelina & Other Favorites (Digitally Remastered),154.877,105.314,pop rock,1993
Darling_ I Want To Destroy You,AFI,223.29424,Crash Love,211.418,157.944,post-hardcore,2009
Into Hiding,Amorphis,225.41016,Tales From The Thousand Lakes,219.858,130.677,progressive metal,1994
Little Drummer Boy,The Almost,187.11465,X Christmas,187.115,163.975,post-hardcore,2008
(Bloody Paw On The) Kill Floor,Busdriver,192.1824,RoadKillOvercoat,192.182,155.038,alternative hip hop,2007
In Style,David Johansen,247.97995,In Style (With Bonus Tracks),240.356,87.373,pop rock,1979
Time Is On My Side,The Rolling Stones,172.72118,12 x 5,164.148,107.455,blues,1964
Bury Your Head,Saosin,212.29669,Saosin EP,200.789,85.029,alternative metal,2005
The Sun Shine Down My Way,Doug MacLeod,337.42322,DUBB,323.82,85.56,blues,2004
Horrible,Jack Off Jill,149.36771,Humid Teenage Mediocrity,144.782,177.866,dark wave,1995
Thorns of Charon (Pt. 2) - Emerge from Hades,Astarte,419.97016,Doomed Dark Years,407.609,156.15,black metal,1998
Soul,Pedro Luis e a Parede,229.45914,Astronauta Tupy,226.923,159.134,samba,1997
EZ Cuz You're Beautiful (Album Version),Shifty,192.91383,Happy Love Sick,179.409,163.884,hard house,2004
Earth Child (World),Sharon Burch,225.72363,Colors of My Heart,213.525,128.578,folk rock,1999
What Do I Know,Unkle Bob,252.18567,Sugar and Spite,235.595,124.094,psychedelic rock,2006
Why U Mad At Me (Explicit Screwed Version),T.I.,258.92526,Urban Legend,258.925,148.877,gangster rap,2004
Ailleurs,France D' Amour,232.202,Le Present,224.206,57.091,dance rock,1992
Everyday I Have The Blues,Lightnin' Hopkins,70.53016,Jake Head Boogie,70.53,94.807,texas blues,1999
Medicate Myself,The Verve Pipe,292.8322,Underneath,273.589,133.306,post-grunge,2001
Intro,Diamond D,52.79302,Diamond,48.03,146.852,hip hop,1997
What Is Light? Where Is Laughter? (Acoustic Version),Twin Atlantic,240.19546,What Is Light? Where Is Laughter?,230.847,141.925,progressive rock,2008
Superstar Dog,Curtis,456.51546,Superstar Dog,434.405,127.874,breakbeat,1999
Chateau Strut,Doyle Bramhall,235.59791,Is It News,225.698,147.066,blues-rock,2007
Te quiero tanto,Vilma Palma e Vampiros,210.05016,Lo Mejor De Vilma Palma,194.833,127.803,cumbia,1993
Paper Tigers (acoustic version),Tom Cochrane,220.81261,Songs Of A Circling Spirit,215.162,119.331,heartland rock,1997
Letter To Heaven,Dolly Parton,155.21914,Heaven,147.673,114.027,bluegrass,1971
We All Need Love,Irma Thomas,190.9024,The Story Of My Life,182.364,131,delta blues,2008
The Thrill Is Gone,Jude Taylor & His Burning Flames,260.46649,Best of Zydeco,256.923,102.731,zydeco,1994
Stop That Thing,Sleepy John Estes,163.91791,Legendary Country Blues Artists - CD A,158.877,96.982,country blues,1935
Ulcer Breakout,Butthole Surfers,154.85342,Electriclarryland,141.375,122.125,noise rock,1996
Slipping Away/Here Is Kazmeyer,Information Society,251.61098,Hack,233.006,90.011,freestyle,1990
Juno,Sub Focus,292.98893,RAM 15x15 Vol 2,285.571,173.903,breakbeat,2005
Unlove Me,Julie Roberts,192.46975,Julie Roberts,179.287,122.022,alternative country,2004
Resurrection,Eddie Turner,146.1024,Rise,134.536,89.984,blues-rock,2005
Realizer,The Crystal Method,228.85832,Legion Of Boom,216.99,130.006,big beat,2004
Makin' Believe,Kitty Wells,165.61587,Backline Volume 56,160.688,117.815,honky tonk,1990
Walk On The Wild Side,Jesse Malin,238.52363,On Your Sleeve,233.506,88.011,urban folk,2008
Money Didn't Change Me,Three 6 Mafia,190.74567,Da Unbreakables (Explicit Version),181.748,155.08,dirty south rap,2003
Face the Ashes,Gob,209.60608,Muertos Vivos,198.699,129.738,pop punk,2007
Dying Batteries,Casiotone For The Painfully Alone,51.01669,The First Two Albums,47.183,78.16,trip hop,2001
Catholic Knees (Album Version),Taking Back Sunday,168.25424,New Again,160.729,131.018,post-hardcore,2009
A Devil's Ransom (Album Version),Bury Your Dead,151.71873,Bury Your Dead,147.992,134.054,hardcore punk,2008
2 Glocks,Bone Thugs-N-Harmony,266.05669,BTNHRESURRECTION,262.705,187.958,gangster rap,2000
Strange Fruit,James Carter,258.42893,Gardenias For Lady Day,245.719,81.492,soul jazz,2003
Hala_ Tumba And Timbal,Airto Moreira,312.99873,Life After That,305.505,164.33,latin jazz,2003
Get It While You Can,Janis Joplin,205.53098,Cheap Thrills/Kozmic Blues/Pearl,196.522,74.961,blues-rock,1971
Me Falta El Aliento,Estopa,226.5073,X Anniversarivm,220.532,170.739,flamenco,1999
So Ist Das Nun Mal,Andreas Dorau,312.94649,Compact Disco Volume Two - Ladomat 2000,299.131,84.994,tech house,1997
I Changed My Mind (DJ Spinna Remix),Lyrics Born,313.15546,Same !@#$ Different Day,301.54,98.927,hip hop,2005
Walpurgisnacht,K.I.Z.,331.31057,Hahnenkampf Live,320.209,120.234,hip hop,2007
This Is A Gang,CMW - Compton's Most Wanted,217.62567,Music To Driveby,198.571,93.951,gangster rap,1992
Down the Line,Gregory Isaacs,219.402,Hold Tight,210.524,138.039,lovers rock,1979
California_ Gracefully,Every Time I Die,171.59791,Last Night In Town,166.487,93.458,alternative metal,2001
Primary,The Cure,209.60608,Concert - The Cure Live,209.606,165.303,new wave,1981
Mean Streak,Y&T,285.1522,Yesterday & Today Live,285.152,165.712,heavy metal,1983
Make That Money (Scrooge's Song) (Album Version),Alice Cooper,209.47546,Zipper Catches Skin,197.457,92.685,shock rock,1982
Role Model,Steel Pulse,262.47791,Rage and Fury,256.279,156.084,roots reggae,1997
Kids Now,George Lopez,215.7971,E.M.C. [Edited],212.817,113.131,california,2006
Aulis Gerlander,Jope Ruonansuu,150.7522,Kaikkien aikojen parhaat -45 klassikkoa - iattelepa ite,145.438,124.985,parody,2004
Romeo's Exile,Liam O'Flynn,234.10893,Celtic Twilight 6,225.785,122.425,irish folk,1995
The Last Word (Amended Version),Rah Digga (Featuring Outsidaz),256.80934,Dirty Harriet,242.95,201.802,hip hop,2000
Hot Rod Lincoln,Asleep At The Wheel,399.04608,House Of Blue Lights,391.262,123.401,western swing,1988
Hungry People,Otis Taylor,301.87057,White African,279.667,84.56,country blues,2001
Venice Queen (Album Version),Red Hot Chili Peppers,367.01995,By The Way,357.953,88.57,rap rock,2002
Stagger Lee,Nick Cave & The Bad Seeds,315.08853,Murder Ballads,294.963,153.768,rock,1996
Jealous Again,Black Flag,136.14975,Live at The On Broadway 1982,127.954,124.481,hardcore punk,1980
Rolo Le Baroudeur,Julien Clerc,207.20281,Niagara,199.982,193.426,chanson,1971
Girls Against Boys (LP Version),Vitamin C,256.83546,Vitamin C,244.912,117.198,teen pop,1999
Shameless,All Time Low,221.67465,So Wrong_ It's Right,202.374,91.483,pop punk,2007
You've Lost That Lovin' Feelin',Fontella Bass,204.35546,Very Best Of,200.353,101.469,northern soul,1992
No Hace Falta Que Lo Digas,Alejandro Lerner,263.6273,Lernertres,254.729,137.486,pop rock,1984
I Don't Like It Like This,The Radio Department,248.24118,Marie Antoinette (Original Motion Picture Soundtrack),234.783,142.953,shoegaze,2005
Song 2,Faith Yang,134.97424,Self-Selected,119.269,136.984,singer-songwriter,2009
(This Is Not A) Love Song (Live),Public Image Ltd,388.28363,Live In Tokyo,383.994,132.506,dance rock,1983
El Chorro,Los Autenticos Decadentes,153.57342,Vinyl Replica:  Cualquiera Puede Cantar,149.92,140.823,cumbia,1997
Loaded Gun,C.C. Adcock,168.33261,Lafayette Marquis_ The,158.848,116.009,zydeco,2004
Love Lights,The Sonics,171.15383,Fire and Ice II - The 'Lost' Tapes,153.919,163.371,rock 'n roll,1967
Wildflowers (Album Version),Tom Petty,190.32771,Wildflowers,183.821,86.8,heartland rock,1994
Como Caramelo De LimA3n,2 Minutos,129.48853,Valentin Alsina,122.079,146.275,skate punk,1994
Commercial Reign,Inspiral Carpets,283.76771,The Singles,271.83,113.677,indie rock,1990
Cold Youth,Cut Copy,289.04444,In Ghost Colours,280.874,128.006,alternative dance,2008
The  First Of The Year,Rubyhorse,228.20526,Rise,202.809,125.898,freestyle,2002
Class Act,James Hunter,180.89751,The Hard Way,173.25,101.664,blue-eyed soul,2008
Happy Valentine's Day,OutKast,323.10812,Speakerboxxx/The Love Below,312.123,100.026,dirty south rap,2003
Here_ Swing_ Sing,Kooii,391.00036,Beads on a String,382.409,112.93,latin jazz,2005
Cumberland Gap,Danny Barnes,160.46975,Get Myself Together,152.073,189.782,progressive bluegrass,2005
A Boy Who Can't Talk Part 2,Planet P Project,74.762,Pink World,67.245,117.815,new wave,1984
Bubblegum,Helen Love,145.78893,Radio Hits 2,139.993,156.074,power pop,1997
Be My Lover,Alice Cooper,197.90322,LIVE AT MONTREUX,197.903,119.744,shock rock,1971
Vogue [Live],Madonna,330.94485,I'm Going To Tell You A Secret,330.945,116.169,dance pop,2006
Sense,Beherit,625.57995,Electric Doom Synthesis,606.65,111.125,illbient,1995
Lero Do Bolero,Nana Caymmi,188.65587,Desejo,177.093,110.411,brazilian pop music,2001
It's Four In The Morning,Faron Young,159.79057,30 Of His Best,156.044,141.772,honky tonk,1986
Don't Go Knockin' On My Door,Britney Spears,223.52934,Oops!... I Did It Again,214.698,111.004,dance pop,2000
Death Song,The Last Days Of Jesus,292.57098,Alien Road,271.935,145.185,deathrock,2004
Brooklyn On A Saturday Night,Neil Diamond,224.57424,Primitive,220.665,139.487,soft rock,1984
Master Of The Universe,Sick Puppies,212.92363,Tri-polar (Edited),203.395,209.739,post-grunge,2009
Rosalita (Come Out Tonight),Bruce Springsteen,591.62077,Hammersmith Odeon_ London '75,584.202,167.559,heartland rock,1973
I'd Rather Have Jesus,Loretta Lynn,161.48853,The Gospel Spirit,154.285,79.181,honky tonk,1965
Who Do You Roll With?  (LP Version),New Direction,265.24689,New Direction,265.247,56.703,gospel,1999
Spaz's House Destruction Party,Anti-Flag,184.05832,Underground Network,175.676,131.121,oi,2001
New Friend Request (Amended Version),Gym Class Heroes,254.51057,As Cruel As School Children,241.458,91.97,hip hop,2006
Jack's Lament,The All American Rejects,195.18649,Nightmare Revisited,188.465,109.697,emo,2008
If Loving You Is Wrong I Don't Wanna Be Right,George Faith,277.08036,Soulful,269.613,119.866,reggae,1996
Aphrodite (1999 Digital Remaster),The Edgar Broughton Band,245.44608,Sing Brother Sing,235.59,100.799,protopunk,1970
L'Aventurier,Jacques Dutronc,151.09179,En Vogue,144.817,98.733,chanson,1969
What Would You Do,Walter Jackson,156.682,Welcome Home / The Okeh Years,151.679,78.453,northern soul,2006
Mozart,Suzanne Ciani,192.20853,Pianissimo,183.229,139.189,meditation,1989
Beautiful,Eminem,397.60934,Beautiful,373.696,131.955,hip hop,2009
Watermelon Man,Albert King,244.27057,Live Wire/Blues Power,238.283,152.2,electric blues,1968
Bed Crumbs,Fudge Tunnel,124.94322,In A Word,120.32,120.703,sludge metal,1991
Assassination,Dead Prez,120.86812,Let's Get Free,120.868,170.081,hip hop,2000
Here Without You,3 Doors Down,232.07138,Seventeen Days,223.736,143.699,post-grunge,2002
Tu Recuerdo,"Ricky Martin Feat. La Mari de ""Chambao",247.87546,Ricky Martin MTV Unplugged,247.875,83.891,latin,2008
I Was a Human Bomb for the FBI,Zombina & The Skeletones,210.93832,I Was a Human Bomb for the FBI,190.392,190.035,psychobilly,2006
45 Pounds,Hey Colossus,251.81995,Project: Death,242.242,104.819,stoner metal,2007
It's All In How You Look At It,Big Jay Oakerson,172.5122,An American Storyteller,167.787,122.757,stand-up comedy,2009
Magdalaine,L.A. Guns,398.44526,Cocked & Re-Loaded (Millenium Edition),387.634,150.3,heavy metal,1989
Over And Over,Heavenly,206.18404,Heavenly Vs. Satan,201.967,174.395,power metal,1990
Celluloid Heroes,Bon Jovi / Ray Davies,336.84853,Misunderstood,323.715,130.281,rock,2002
Someday,Mariah Carey,236.5122,Mariah Carey Mtv Unplugged Ep,232.391,111.755,dance pop,1990
Proud mary,Creedence Clearwater Revisited,203.7024,Recollection/Live,203.702,123.522,country rock,1998
Black Diamond,Taking Dawn,236.79955,Time To Burn SE,230.226,144.777,glam metal,2010
"Beneath The Valley Of The Underdog (Album Version + Hidden Track ""Talkin' Randy Tate's..."")",Mudhoney,519.13098,Tomorrow Hit Today,509.73,131.642,grunge,1998
You Are Allowed 20 Birthday Parties (Album),Patton Oswalt,338.05016,Werewolves and Lollipops,333.369,71.031,parody,2007
The Harbour,Dario Marianelli,227.99628,Goodbye Bafana,212.904,126.615,symphony,2007
Manha de Carnaval,Luiz Bonfa,147.87873,Solo in Rio 1959,138.577,104.475,samba,1989
Intro,DJ Clue / P. Diddy,64.70485,The Professional,64.705,81.229,hip hop,1998
You Are Everything,Regina Belle,225.33179,Reachin' Back,210.083,135.985,vocal jazz,1995
Corcovado,Vince Guaraldi,201.42975,The Latin Side Of Vince Guaraldi,192.435,124.391,latin jazz,1964
Two Heads One Pillow,Gerald Clayton,384.15628,Two-Shade,371.978,95.938,nu jazz,2009
Tonight Will Be Alright,Lionel Richie,307.3824,Dancing On The Ceiling,296.658,125.197,quiet storm,1986
Harmonic Necklace,Penguin Cafe Orchestra,72.77669,Preludes_ Airs And Yodels (A Penguin Cafe Primer),67.663,33.009,chamber jazz,1981
Make A Move On Me,Joey Negro,535.69261,The Very Best Of Euphoric Dance Breakdown,525.549,128.319,deep house,2005
Paper Aeroplane (Live From 'Drastic Fantastic' Tour),KT Tunstall,282.5922,Saving My Face,272.103,99.379,folk-pop,2007
Porcelaine,Benabar,235.02322,Live Au Grand Rex,235.023,140.407,chanson,2001
Nothin' On You [feat. Bruno Mars] (Album Version),B.o.B,269.63546,B.o.B Presents: The Adventures of Bobby Ray,258.461,104.038,dirty south rap,2010
Only Love,Daryl Hall & John Oates,276.6624,Change Of Season,266.269,118.427,pop rock,1990
Grey Skies Turn Blue,MxPx,183.97995,Panic,174.527,87.779,christian rock,2004
Guardians Of The Forest,Wolfchant,208.56118,A Pagan Storm,200.911,210.032,viking metal,2007
Sleepwalkers,Non Phixion,222.56281,Everything Is Nice: The Matador Records 10th Anniversary Anthology,202.461,96.093,hardcore hip hop,1999
Bye Bye Betty Blue,The Fever,194.45506,In The City Of Sleep,188.082,84.461,dance-punk,2006
Mile High and Risin',Roger Clyne & The Peacemakers,170.81424,Sonoran Hope and Madness,166.156,149.01,roots rock,2002
Mean Old World Blues,T-Bone Walker,174.96771,My Baby Left Me,170.864,87.056,texas blues,1983
Vacation Rain (Album),Sister Hazel,231.36608,Release,219.336,100.029,post-grunge,2010
Evalia,Placebo,260.75383,The Bitter End,240.692,78.245,british pop,2003
So ist das nun mal,Andreas Dorau,395.17995,So ist das nun mal,388.714,124.988,tech house,1997
Sparkle,Camp Lo,227.65669,Uptown Saturday Night,207.964,93.728,pop rap,1997
Funk You,Babylon Disco,153.44281,Viva Life,149.589,133.353,breakcore,2005
Heaven Stood Still,Mink DeVille,173.92281,Le Chat Bleu,159.73,41.945,blues-rock,1980
Boomerang (Reprise),Cirrus,193.72363,Counterfeit,188.929,180.012,big beat,2002
World Comes Tumblin' Down,The Distillers,188.21179,The Distillers,188.212,178.142,grunge,2000
Let Me Show You The Way (Out),Toni Braxton,258.48118,More Than A Woman,248.262,91.066,dance pop,2002
Jake,J. Peter Robinson,161.59302,The World's Fastest Indian,156.775,159.973,soundtrack,2006
Rattlesnake!,A Static Lullaby,213.49832,Rattlesnake!,213.498,202.233,post-hardcore,2008
